id,content,label
1068557757155909722,"Why do some submissions have thumbnails and some do not? I could not figure out how to add one to mine (analytics)

I have images in the submission, but no thumbnail.",
1077691225496363121,"Looking at the original proposal it says ""An initial 6-issue series would be commissioned for a total of $210,000 USD, paid for by selling 7,000 copies of each issue"" Where are you all with this?",
1045838683267416185,who's coming in 10 minutes!!!!!,
1016838424256323584,"<@819316859097579530> it looks like World of Noun made a ""all poaps"" image... but has 2 more to go still according to calendar.
Do you mind chasing them up please? Guessing you're in contact since you were dropping the links here.",
986554626553819186,"lol, this is funny!
I like the goal and idea. Not 100% on dressing as a pope though haha
POAP PO PO is funny too, but again, dressing as police I'm not 100% on either.
Love where you're going with it and it's pretty hilarious... But, how does this proliferate NounsDAO/Nouns apart from the noggles on the POAP artwork? I suppose while talking directly with people at the events, you can discuss Nouns, but I'd like to see the artwork be super nounish tbh.",
969376468780064788,"Seems like my prop is not only wordy, it’s fluffy. 

I guess I’ll make an entirely separate page to clear things up. As well as post it to the discord.",
995686254253461508,"I’m hoping that Web3 can change the way some digital products are approached. I dislike, for instance, how digital goods are separated from physical goods and not given the same rights (while understanding it, of course). Corporations are trying to write the new laws to retain more rights (you don’t ever own a digital good, simply rent it on the platform, etc.) But yeah, we have to get away from the inane philosophy of nothing matters because there are no laws >.< Who ever thought that was right?!?!?",
1026915462883311708,"Hey <@881315476163141642>, I've heard you're the leader of NSFW and helping to fund small grant proposals. I would love to get your feedback on my project to see if it's possible? Thanks for your time!

https://discourse.nouns.wtf/t/small-grants-nouns-taking-over-hollywood-films/2527",
978706867754795048,Wow this is great thanks! do you know the average cost to have an auction set up like Nouns?,
1003781052021608458,"<@650824125056548865> 
You the admin?",
874277363104514138,Wait I thought we were already at like noun 15 by now? Why does it say #1?,
1072704640556216330,"Hey Guys, 

Would  it be better to approach this and say that a % is staked at all times, e.g. 35% of the treasury, with a monthly recalibration? 

By doing this we wont have to keep passing multiple votes for 5k and then another 5k, and at the same time we keep a good balance between liquid funds to use for builders, as <@501964507439038474> mentions, and still have a good balance staked to get a good yield?",
971537576064327832,Who made most of the nounish gifs?,
996796617598455819,"caraca, é sua a proposta <@979783250073489428> ? achei muito interessante a ideia !",
1009662886680989717,What’s your favorite noun head?,
991453642274119792,on another note: how do you make a sharp pixel art profile picture on twitter? My photoshop settings give a blotchy result...,
1052325569267761355,How you making these??,
1023631256203841547,Which one??,
986390277457608714,"Hey Nounfolks! I was wondering, what's your favorite NFT-physical  token set ups? 
(or if you've come across something clever lately.) 

the nouns vision (?) got me thinking, is it good to sell physical assets this way, or are there benefits to just selling it in a traditional website shop like merch. which would you prefer?",
998616094216573008,"1. is that new subgraph url using the contract addresses in the branch?
2. bumped
3.1. which version number do you want it to be? 0.3.0?
3.2. should the @nouns/sdk dependency be updated to ^0.2.0 ?
4. 👍
5. & 6. 👍",
1008017931755602060,"<@245856432107290624> that effect ""linear color key"" comes with after effects or did you bought it?",
976810005644865586,GM Frens anyone in Film3 space?,
1000259719367237723,<@504122296496291841> how do you expect people to decide? These are absolutely incredible dude 🫡,
1008975094367911977,how did we miss this,
1046579266508304494,"sorry, which project are you talking about?",
1037289672612778004,"Ano palag naba? May 2 days pa tayo para sa pag gawa ng poap, <@1006889179692667011> <@907189864225730581> <@1022488912062586900> <@402516115890372629>

In addition <@1013897218991849643>",
1039294885494280302,same link?,
1009722647363465257,You mean it sucked?,
1039736058851631165,Gm i win costume contest where can i dm?,
1029899332591304795,<@303004182129147905> i forgot to hit record to get Roko in our AUA. How do we make him auto show up to all the Discord events 👀,
951349645529989150,How do you deploy the nouns-web app to production? Is there a CLI command similar to how nouns-contracts is deployed (ex. yarn task:deploy --network mainnet --noundersdao <somevalue> --weth <somevalue>)?,
880176683028729886,"**Worldwide Noun Hunt:** One of the things that NFTs could be useful for is 'saying I was here'.  Collecting NFTs at events, from restaurants, used by museums to encourage visitation to different exhibits. I would like to propose a Worldwide Noun Hunt. What does this look like?  Effectively a giant orienteering course. NFC stickers would be placed in locations around the world. Scanning the sticker with a phone receives a personalised link to mint a Noun derivative. Perhaps prizes for collecting all the nouns (which would encourage cooperation amongst people from different countries, as well as a healthy market). Think Venetians, but on steroids.",
